fid,POINT_ID,coarse,clay,silt,sand,pH_in_H2O,pH_in_CaCl,OC,CaCO3,N,P,K,CEC,Notes,sample_ID,latitude,longitude,VH_1,VV_1,VH_2,VV_2,VH_3,VV_3,VH_4,VV_4,VH_5,VV_5,BAND_11,BAND_12,BAND_2,BAND_3,BAND_4,BAND_5,BAND_6,BAND_7,BAND_8,BAND_8A,NDVI,EVI,SATVI,DEM_ELEV,DEM_CS,DEM_LSF,DEM_SLOPE,DEM_TWI
"143","46282564.00","17",49,47,4,5.7,4.52,24.7,2,2.1,0,85.9,14.8,,"20705",46.12,13.97,0.0360792465507984,0.175282016396523,0.0377240739762783,0.136162847280502,0.0311287473887205,0.1509700268507,0.0337301529943943,0.176905319094658,0.0339721702039242,0.185790583491325,0.275399655103683,0.146283328533173,0.0303296875208616,0.0688718780875206,0.0422494783997536,0.127662837505341,0.318749368190765,0.373432666063309,0.45546355843544,0.407278418540955,-0.83022552728653,0.697295784950256,0.280746430158615,405.640655517578,1.57077157497406,36.9774322509766,89.9990158081055,0
"144","46282550.00","13",19,66,15,7.38,6.88,47.3,51,3.6,0,82.1,25.9,,"20707",45.99,13.96,0.0133943548426032,0.0444949716329575,0.0100828930735588,0.0343465618789196,0.0121070118620992,0.0490514300763607,0.0103204594925046,0.0458894073963165,0.0116238836199045,0.0480356477200985,0.19549149274826,0.102234043180943,0.0318205952644348,0.0736688822507858,0.0440432503819466,0.111455321311951,0.294140428304672,0.342600017786026,0.402260422706604,0.367897868156433,-0.802631020545959,0.627189993858337,0.193246021866798,750.505493164063,1.57076930999756,37.0347595214844,89.9972839355469,0
"145","46262620.00","12",16,36,48,6.97,6.71,44.5,11,4.3,127.6,130.5,24.4,,"34",46.62,13.98,0.0314290709793568,0.127837687730789,0.0316812284290791,0.116657957434654,0.031448982656002,0.127824321389198,0.0277713946998119,0.127142757177353,0.0277101788669825,0.150299683213234,0.215059295296669,0.098096676170826,0.0312480460852385,0.0751838535070419,0.0343196615576744,0.130958065390587,0.414542973041534,0.498999655246735,0.48919478058815,0.5225670337677,-0.868887424468994,0.778494536876678,0.240278825163841,585.422668457031,1.57060623168945,37.2786827087402,89.9899139404297,0
"146","46222562.00","32",56,33,10,7.19,6.72,75.4,60,5.1,0,148.2,35.8,,"20704",46.1,13.89,0.0363304540514946,0.208428144454956,0.0442940704524517,0.200183898210526,0.0455833971500397,0.251958876848221,0.033951859921217,0.210442289710045,0.0401322804391384,0.248156279325485,0.211804166436195,0.0957125052809715,0.0204144529998302,0.0459371097385883,0.0255921874195337,0.0855125039815903,0.293670833110809,0.361633330583572,0.382832288742065,0.400370836257935,-0.874678492546082,0.645640909671783,0.253117620944977,638.017395019531,1.57074666023254,37.0153045654297,89.9978256225586,0
"147","46202584.00","3",0,0,0,4.35,3.93,253.6,1,11.6,51.8,211,36.4,,"20748",46.3,13.88,0.080519825220108,0.468477308750153,0.110508479177952,0.551649630069733,0.0596379898488522,0.267098873853683,0.0388341993093491,0.236296623945236,0.0461200103163719,0.226376622915268,0.12558750808239,0.0527291670441628,0.0165571626275778,0.0382807292044163,0.0208356771618128,0.0612729154527187,0.210749998688698,0.269508332014084,0.33885470032692,0.291760414838791,-0.884146571159363,0.593456327915192,0.156380906701088,702.303283691406,1.57077407836914,36.9909629821777,89.9986877441406,0
"148","46202524.00","2",21,65,15,5.78,5.22,48,1,4,0,93.7,23.2,,"20713",45.76,13.84,0.0106310872361064,0.0418059527873993,0.00945292133837938,0.040740255266428,0.0121589722111821,0.0521625354886055,0.0110391806811094,0.0396678186953068,0.0133216297253966,0.0445350185036659,0.308602720499039,0.172898963093758,0.0487869568169117,0.0815217345952988,0.0778782591223717,0.13772639632225,0.249673753976822,0.286145240068436,0.295956522226334,0.316304951906204,-0.583354651927948,0.39017128944397,0.246370747685432,281.044891357422,1.57066488265991,37.3523025512695,89.9896469116211,0
"149","46142582.00","2",0,0,0,5.48,5.08,439.1,11,19.7,39.5,174.6,39.8,,"20709",46.28,13.8,0.0385122708976269,0.227682679891586,0.045607790350914,0.194136112928391,0.0381583869457245,0.195777133107185,0.0357578732073307,0.167049765586853,0.049906250089407,0.187561586499214,0.202072724699974,0.0952227264642715,0.0149437505751848,0.040294174104929,0.0208448860794306,0.0837999954819679,0.271013617515564,0.333222717046738,0.35704430937767,0.360454559326172,-0.889677286148071,0.613486707210541,0.248774647712708,882.245422363281,1.57077884674072,36.956844329834,89.9995498657227,0
"150","46122566.00","15",24,65,12,6.53,6.04,43.5,2,4.2,0,99,38.6,,"20787",46.14,13.76,0.209347561001778,0.781920671463013,0.127396166324615,0.341510266065598,0.0654736906290054,0.25315648317337,0.0331035628914833,0.175767198204994,0.0638494715094566,0.219319924712181,0.178436517715454,0.0748485773801804,0.0177045464515686,0.0378363616764545,0.0201136358082294,0.0685784742236137,0.259768158197403,0.344481885433197,0.375172734260559,0.378783136606216,-0.898232579231262,0.65121191740036,0.226766377687454,427.932922363281,1.57076215744019,36.9896125793457,89.9986038208008,0
"151","46102610.00","19",25,46,28,3.73,3.16,145,0,7.2,48.1,59.4,19.2,,"42",46.54,13.77,0.0356505140662193,0.196089550852776,0.0347150899469852,0.186365395784378,0.0351523011922836,0.147426053881645,0.0203314963728189,0.0988283008337021,0.0269685611128807,0.118248969316483,0.133560940623283,0.0558286234736443,0.0116954538971186,0.0272409096360207,0.0149954548105597,0.0596928261220455,0.250531613826752,0.31695830821991,0.25927272439003,0.336236864328384,-0.890651166439056,0.484089463949203,0.178545698523521,636.168823242188,1.57076859474182,37.0520401000977,89.9968338012695,0
"152","46082614.00","1",9,22,69,7.22,6.94,37.3,71,3.1,0,28.2,14,,"45",46.57,13.74,0.0325402282178402,0.140658766031265,0.0289417840540409,0.130046054720879,0.0350348278880119,0.161782667040825,0.0322732850909233,0.10227544605732,0.0237020775675774,0.121270425617695,0.148191690444946,0.0798301845788956,0.0195363629609346,0.0401863642036915,0.0256318189203739,0.0766044706106186,0.199901759624481,0.232783019542694,0.200609087944031,0.247900143265724,-0.773411273956299,0.362158626317978,0.168906539678574,545.693664550781,1.57059144973755,37.2048187255859,89.9957275390625,0
"153","46082542.00","4",26,56,18,4.64,3.65,33.7,1,2.4,0,85.2,13.8,,"20714",45.93,13.7,0.0136274071410298,0.0666115283966064,0.021892661228776,0.0962183773517609,0.0163033697754145,0.0710158869624138,0.0147840399295092,0.0698931291699409,0.0145118655636907,0.0633213147521019,0.223992317914963,0.096656046807766,0.0307138878852129,0.0651777759194374,0.035811111330986,0.107675820589066,0.336952745914459,0.395072519779205,0.409094452857971,0.449784606695175,-0.839017033576965,0.669635236263275,0.250418901443481,65.094612121582,1.57059788703918,37.3131217956543,89.9925308227539,0
"154","46062546.00","14",30,60,10,7.21,6.8,36.2,15,3.6,0,159,37.5,,"20715",45.96,13.67,0.0395216830074787,0.175362810492516,0.0399695374071598,0.212524980306625,0.0518410056829453,0.216286033391953,0.0521420314908028,0.236449405550957,0.0504989884793758,0.212224259972572,0.195992931723595,0.0845182463526726,0.0230621621012688,0.0461386628448963,0.0268196705728769,0.0793333277106285,0.308588236570358,0.410193264484406,0.433357030153275,0.438525527715683,-0.883437514305115,0.715075671672821,0.234436199069023,157.165496826172,1.57074952125549,37.0199012756348,89.9979095458984,0
"155","46002576.00","24",9,27,64,7.73,7.25,71.7,504,2.9,0,29.7,17.9,,"20708",46.24,13.61,0.0435156375169754,0.215595886111259,0.0539964623749256,0.207823231816292,0.0510716922581196,0.238867148756981,0.0586034059524536,0.193553313612938,0.0618964806199074,0.239848151803017,0.225625917315483,0.096485935151577,0.0275356527417898,0.057104829698801,0.0291555393487215,0.0932720899581909,0.342323452234268,0.417662292718887,0.420967042446136,0.453268706798553,-0.870455086231232,0.705009937286377,0.264911770820618,394.121948242188,1.57077693939209,36.9682235717773,89.9992599487305,0
"156","45982612.00","42",19,39,42,5.27,4.97,29.3,0,3.2,17.8,56.6,11.2,,"44",46.56,13.61,0.0226989518851042,0.0925278216600418,0.0175913255661726,0.0713884904980659,0.0229115579277277,0.114444822072983,0.0165048129856586,0.0780360177159309,0.0167362801730633,0.0650429353117943,0.20275354385376,0.0883643478155136,0.0210508536547422,0.0600080974400043,0.0256474446505308,0.114290840923786,0.399779319763184,0.472892820835114,0.525434613227844,0.505940318107605,-0.906919717788696,0.821241497993469,0.24417008459568,686.808837890625,1.57076668739319,37.2152709960938,89.9918060302734,0
"157","45942634.00","10",9,46,45,7.31,7.06,30.9,27,2.8,24.8,95.1,15,,"41",46.76,13.57,0.0213122572749853,0.0696482956409454,0.03242377191782,0.0893635228276253,0.0196363069117069,0.0822086557745934,0.0116110201925039,0.0765900686383247,0.01404435839504,0.0649982020258904,0.242986366152763,0.156418174505234,0.0450146310031414,0.0750299692153931,0.109319888055325,0.137350007891655,0.164200007915497,0.188590914011002,0.207404255867004,0.223386362195015,-0.30968388915062,0.160718813538551,0.119477607309818,518.071838378906,1.57046508789063,37.6742172241211,89.9840240478516,0
"158","45922586.00","48",45,42,13,7.13,6.88,113.9,38,10.3,0,116.6,90.3,many stones,"20786",46.33,13.52,0.028339795768261,0.164527982473373,0.0459272339940071,0.215396881103516,0.0423443391919136,0.24076272547245,0.0321263261139393,0.177551746368408,0.0285620596259832,0.169999718666077,0.264350444078445,0.155737072229385,0.118831679224968,0.151832953095436,0.152829259634018,0.171453833580017,0.332086503505707,0.377634018659592,0.346211075782776,0.404582321643829,-0.387507379055023,0.352385193109512,0.0795161426067352,367.488464355469,1.57076573371887,37.6765785217285,89.9858474731445,0
"159","45922538.00","18",25,48,27,6.78,6.39,14.9,1,1.6,20.4,175.6,15.5,,"13165",45.9,13.49,0.0194625221192837,0.0671369507908821,0.0210086517035961,0.0819512456655502,0.0228738207370043,0.114423282444477,0.0220026075839996,0.0866300240159035,0.0215959288179874,0.0921714678406715,0.391673505306244,0.263931572437286,0.074841670691967,0.111255556344986,0.132772222161293,0.19634410738945,0.275095224380493,0.306467115879059,0.3291055560112,0.340615212917328,-0.425076365470886,0.313746511936188,0.207700327038765,32.5376586914063,1.56977236270905,39.0226783752441,89.9371795654297,0
"160","45882646.00","19",12,32,56,5.54,5.23,48.7,1,4.9,15.9,88.3,11.6,,"46",46.87,13.5,0.0215530414134264,0.12659727036953,0.0191750265657902,0.085746094584465,0.0252620782703161,0.158697858452797,0.01790576800704,0.0995990112423897,0.0188801735639572,0.174801632761955,0.244749575853348,0.124060221016407,0.0336200259625912,0.0772392079234123,0.0475404858589172,0.123207814991474,0.346455454826355,0.397434026002884,0.407029837369919,0.432676285505295,-0.790833294391632,0.624060332775116,0.243178591132164,882.896179199219,1.57074677944183,36.9920463562012,89.9985580444336,0
"161","45882618.00","13",18,44,38,7.18,6.99,35.6,13,3.5,18.7,58.6,20.9,,"40",46.62,13.48,0.0197617169469595,0.0881731584668159,0.0136153334751725,0.0493666864931583,0.0146265998482704,0.0707573220133781,0.0151245826855302,0.0764552131295204,0.0132461609318852,0.0698542445898056,0.212469175457954,0.0943832397460938,0.0280579533427954,0.0715294033288956,0.03335852175951,0.123755186796188,0.417210727930069,0.493761152029037,0.48659548163414,0.518162190914154,-0.871686637401581,0.767515540122986,0.240345180034637,608.979736328125,1.57068598270416,37.063102722168,89.9964370727539,0
"162","45882538.00","31",31,43,26,7.73,7.28,22,66,2.3,49.2,275.3,22.4,,"13169",45.9,13.44,0.0206792913377285,0.0930200293660164,0.0213218405842781,0.098632350564003,0.0214246157556772,0.107683159410954,0.0155821824446321,0.0837811529636383,0.0174484942108393,0.0896644368767738,0.273405849933624,0.180388569831848,0.0457711704075336,0.0867043510079384,0.0797140449285507,0.147476032376289,0.286329954862595,0.31504026055336,0.331014394760132,0.347251743078232,-0.611840665340424,0.428543299436569,0.196094915270805,21.2225322723389,1.56929636001587,39.7314987182617,89.9268417358398,0
"163","45862536.00","14",21,72,7,7.7,7.34,22.4,339,1.5,0,139.7,18.5,,"13166",45.88,13.41,0.0253292862325907,0.136990308761597,0.0320614129304886,0.135541677474976,0.0260420795530081,0.116223432123661,0.0221129469573498,0.109996736049652,0.0227883905172348,0.105837635695934,0.175603494048119,0.0800181776285172,0.030511861667037,0.051421619951725,0.0316407643258572,0.067661464214325,0.307241559028625,0.448074817657471,0.445706605911255,0.47084829211235,-0.867430865764618,0.735875189304352,0.198489010334015,17.4996795654297,1.56956267356873,37.7219009399414,89.9812927246094,0
"164","45842538.00","11",25,72,4,7.92,7.53,31.3,159,2.6,15.6,95.2,32.6,,"13167",45.9,13.39,0.0223061796277761,0.0811271518468857,0.0221388339996338,0.0579403564333916,0.0401505120098591,0.237528771162033,0.056970652192831,0.210918113589287,0.0188365988433361,0.136964127421379,0.424856930971146,0.331538379192352,0.100753299891949,0.149141728878021,0.192063808441162,0.22768571972847,0.294453114271164,0.32547128200531,0.334037810564041,0.356685727834702,-0.269860416650772,0.205073356628418,0.122177049517632,22.4356594085693,1.56938683986664,38.4635429382324,89.9578475952148,0
"165","45822558.00","40",12,41,47,7.6,7.39,36.7,176,2.9,0,79.3,19.4,many stones,"13179",46.08,13.37,0.0259484257549047,0.122355654835701,0.0281784795224667,0.140075370669365,0.0387357324361801,0.188074216246605,0.0293983109295368,0.128816962242126,0.028331570327282,0.129730835556984,0.320945739746094,0.227606683969498,0.0661772713065147,0.103827275335789,0.122172728180885,0.155738785862923,0.266428411006927,0.304146438837051,0.298481822013855,0.327041208744049,-0.419130355119705,0.287113070487976,0.161673709750175,110.333656311035,1.56979501247406,37.9664077758789,89.9725952148438,0
"166","45782636.00","28",4,16,80,6.96,6.58,24,6,2.2,36.2,57.1,9,,"464",46.78,13.36,0.0250196382403374,0.168190732598305,0.0318929813802242,0.145944088697433,0.0418365262448788,0.199896588921547,0.0277339387685061,0.108509361743927,0.0287623144686222,0.127984613180161,0.117311365902424,0.0583347305655479,0.0368066765367985,0.0505570992827415,0.0354480110108852,0.0744257122278214,0.221500992774963,0.276498079299927,0.285015612840652,0.295367538928986,-0.778770446777344,0.510716795921326,0.112862892448902,602.294067382813,1.57064819335938,37.1056823730469,89.9955978393555,0
"167","45742592.00","36",7,41,52,7.44,7.02,113.4,408,4.9,16.2,79.1,30.9,,"13176",46.38,13.28,0.0250050090253353,0.0890622586011887,0.0222700946033001,0.109459929168224,0.026896558701992,0.118181385099888,0.0250686183571815,0.0989828407764435,0.0259432513266802,0.0898230597376823,0.220165908336639,0.111405543982983,0.0410666204988956,0.0732174664735794,0.0511556826531887,0.119991481304169,0.316229909658432,0.366487085819244,0.342284381389618,0.389877676963806,-0.739956915378571,0.54265695810318,0.210178375244141,444.497253417969,1.5707631111145,36.9974594116211,89.9985046386719,0
"168","45742568.00","34",25,45,29,7.38,7,104.3,79,6.4,30.7,151.3,50.5,,"13184",46.17,13.27,0.0263652410358191,0.143536224961281,0.0421690233051777,0.156351983547211,0.038662526756525,0.197492748498917,0.0351999029517174,0.16497303545475,0.0392886102199554,0.142304912209511,0.168936371803284,0.0662409141659737,0.0270340908318758,0.0404247157275677,0.024639630690217,0.0584818199276924,0.276777267456055,0.393668174743652,0.38838666677475,0.415181815624237,-0.880687355995178,0.68195641040802,0.208668485283852,215.670318603516,1.57064878940582,37.2042846679688,89.9928512573242,0
"169","45742550.00","18",24,51,25,7.74,6.97,20.1,5,2,19.6,81.6,19.1,,"13168",46.01,13.26,0.0953657105565071,0.298034012317657,0.0885558426380157,0.30784285068512,0.0793641060590744,0.906511604785919,0.107052385807037,0.330099433660507,0.147065237164497,0.402759969234467,0.187199100852013,0.176777094602585,0.104748651385307,0.125074028968811,0.147277638316154,0.180028438568115,0.18499618768692,0.188474282622337,0.159768164157867,0.187390953302383,-0.040679682046175,0.0248257592320442,-0.0285576619207859,76.3554077148438,1.56954479217529,39.1436424255371,89.9624710083008,0
"170","45742532.00","20",32,61,7,7.81,7.18,9.7,8,1.2,22.4,113.8,20.7,,"13164",45.85,13.25,0.0239254087209702,0.144937738776207,0.0267479047179222,0.139049738645554,0.0237181968986988,0.0875863283872604,0.0167184174060822,0.180276274681091,0.0248616747558117,0.165642380714417,0.161793410778046,0.082236260175705,0.0311361104249954,0.0489222221076488,0.0344638898968697,0.0668637380003929,0.25811979174614,0.407025277614594,0.412816643714905,0.429724186658859,-0.845895886421204,0.68241548538208,0.171761691570282,5.76436567306519,1.56950652599335,38.2023086547852,89.9632110595703,0
"171","45722578.00","18",14,31,56,7.99,7.27,17,121,1.5,0,52.3,17,,"13178",46.26,13.25,0.0551618114113808,0.310089707374573,0.0571023337543011,0.259079098701477,0.0698079094290733,0.346775025129318,0.0524675846099854,0.209596022963524,0.0593432150781155,0.257843494415283,0.219500929117203,0.0932108610868454,0.025450000539422,0.0488318167626858,0.0264136362820864,0.0779406204819679,0.322678327560425,0.402546167373657,0.444218188524246,0.430542171001434,-0.887752413749695,0.739830613136292,0.263347268104553,406.415466308594,1.57075810432434,37.0020561218262,89.998420715332,0
"172","45702564.00","16",15,33,52,6.21,5.21,9.3,1,1.1,41.1,125,6.8,,"13183",46.14,13.22,0.0191736817359924,0.117779083549976,0.0229359287768602,0.113783709704876,0.0233562178909779,0.110766597092152,0.0231549069285393,0.123904928565025,0.0227616131305695,0.0945010036230087,0.175173297524452,0.0856331661343575,0.0329298302531242,0.0554159097373486,0.038715910166502,0.0809815376996994,0.307219743728638,0.40613204240799,0.403197735548019,0.428840428590775,-0.824780642986298,0.656241834163666,0.182010173797607,163.057037353516,1.57018101215363,39.4958763122559,89.9232864379883,0
"173","45702538.00","36",23,43,33,8.12,7.55,18.8,181,1.6,18.8,139.2,17.2,,"13170",45.91,13.21,0.0287306811660528,0.17038893699646,0.0334582813084126,0.184983044862747,0.0360179543495178,0.213429898023605,0.0333739258348942,0.154013991355896,0.02859877794981,0.151029795408249,0.320878028869629,0.245024174451828,0.0999098345637321,0.140205711126328,0.152092486619949,0.214421972632408,0.308541744947433,0.342942863702774,0.379496246576309,0.363871425390244,-0.427781373262405,0.368509292602539,0.1066649928689,22.7922515869141,1.56944847106934,39.1731414794922,89.9032974243164,0
"174","45662592.00","20",8,30,62,8.17,7.51,51.7,586,0.3,0,30.5,9.6,,"13177",46.4,13.18,0.0225247051566839,0.123583853244781,0.0196800529956818,0.0889650732278824,0.0223699510097504,0.0950853079557419,0.0174036156386137,0.0832992047071457,0.0226524844765663,0.0905833020806313,0.18900454044342,0.0889500007033348,0.0321725830435753,0.0570284090936184,0.0338907688856125,0.0953318178653717,0.300936371088028,0.358240902423859,0.352948009967804,0.386522710323334,-0.824780941009521,0.606573522090912,0.209207832813263,288.204071044922,1.57072401046753,37.1234474182129,89.9954605102539,0
"175","45582548.00","20",19,46,35,6.7,6.29,26.3,2,2.2,28,315.1,14.9,,"13160",46,13.06,0.0177948269993067,0.104049563407898,0.031025743111968,0.146211981773376,0.0219447445124388,0.102212965488434,0.0147552015259862,0.0704035088419914,0.0107156867161393,0.0563005767762661,0.15226323902607,0.0641035288572311,0.0287638884037733,0.047841664403677,0.0294166672974825,0.0601176209747791,0.29415374994278,0.474823385477066,0.485822230577469,0.504174172878265,-0.885813474655151,0.788759410381317,0.175866767764091,61.4035415649414,1.57004761695862,38.9902191162109,89.9529800415039,0
"176","45562568.00","23",23,27,50,6.8,6.46,56.9,3,5.3,11.8,76.4,7,,"13182",46.18,13.04,0.0414114855229855,0.198639839887619,0.0397152006626129,0.200182020664215,0.045672282576561,0.202214747667313,0.0508044362068176,0.138916522264481,0.0437760390341282,0.162246018648148,0.230936646461487,0.115675069391727,0.0336409099400043,0.0607045441865921,0.0351090878248215,0.111307807266712,0.333733171224594,0.39452663064003,0.400863647460938,0.430975437164307,-0.838939070701599,0.672733068466187,0.251515507698059,189.416870117188,1.57068502902985,37.2939071655273,89.9911117553711,0
"177","45562556.00","21",17,50,33,7.58,7.17,29.7,41,2.5,33.7,266.7,18.4,,"13172",46.07,13.04,0.0297186560928822,0.140032738447189,0.027202308177948,0.105492435395718,0.0267858263105154,0.133628949522972,0.0233434215188026,0.101659938693047,0.0181062985211611,0.0809450820088387,0.184171736240387,0.0880240797996521,0.0303363651037216,0.0492545440793037,0.0286954548209906,0.075685940682888,0.280545651912689,0.389387577772141,0.457109093666077,0.417932748794556,-0.881864190101624,0.764064311981201,0.212366044521332,105.51815032959,1.57019078731537,37.320858001709,89.9875259399414,0
"178","45542560.00","15",20,53,27,7.58,7.02,16.1,9,1.7,36.5,132.6,15.7,,"13171",46.11,13.01,0.0121058784425259,0.0587927252054214,0.00990830268710852,0.0560469590127468,0.0261009521782398,0.129509821534157,0.0257627796381712,0.120717860758305,0.019603431224823,0.0921318829059601,0.22874091565609,0.135650008916855,0.0481565333902836,0.0714572444558144,0.059917613863945,0.0975090935826302,0.313177287578583,0.403540909290314,0.45053893327713,0.427363634109497,-0.765239119529724,0.674010038375854,0.194189012050629,122.95280456543,1.57048916816711,38.5962753295898,89.9648971557617,0
"179","45542548.00","18",21,45,34,7.65,7.31,23.2,67,2.1,62.2,162.4,17.4,,"13161",46,13.01,0.0175659265369177,0.0697067305445671,0.0175231844186783,0.0911960899829865,0.021264361217618,0.10760311037302,0.0158273205161095,0.0910863280296326,0.0153231155127287,0.0799363553524017,0.25797039270401,0.146631300449371,0.0500772520899773,0.0867855921387672,0.0713107362389565,0.125392556190491,0.349627554416656,0.42408075928688,0.420194894075394,0.450751006603241,-0.709827363491058,0.592341125011444,0.207527354359627,62.9949722290039,1.56957769393921,38.5887718200684,89.9581069946289,0
